txn_id,customer_id,txn_ts,store_id,channel,gross_revenue,items_count
T0000001882,17417,2025-01-05 12:36:00,31,Store,15.3,1
T0000001883,17482,2025-01-05 08:24:00,26,Store,19.21,1
T0000001884,17591,2025-01-05 11:31:00,102,Store,9.96,2
T0000001885,17591,2025-01-05 20:53:00,34,Store,35.86,4
T0000001886,17658,2025-01-05 19:28:00,35,Online,24.15,1
T0000001887,17751,2025-01-05 18:08:00,88,Store,9.6,2
T0000001888,17835,2025-01-05 18:15:00,9,Store,13.79,1
T0000001889,18098,2025-01-05 09:40:00,53,Online,26.16,4
T0000001890,18312,2025-01-05 15:34:00,53,Store,23.9,3
T0000001891,18354,2025-01-05 08:38:00,30,Store,18.59,2
T0000001892,18354,2025-01-05 11:24:00,59,Online,6.61,1
T0000001893,18387,2025-01-05 13:48:00,78,Store,10.1,2
T0000001894,18526,2025-01-05 08:29:00,75,Online,67.06,6
T0000001895,18595,2025-01-05 09:50:00,94,Online,14.2,2
T0000001896,18785,2025-01-05 19:48:00,29,Store,12.28,2
T0000001897,18890,2025-01-05 08:51:00,69,Store,18.96,3
T0000001898,18890,2025-01-05 11:05:00,23,Store,14.55,2
T0000001899,18940,2025-01-05 13:55:00,43,Online,26.47,3
T0000001900,18953,2025-01-05 15:32:00,78,Store,37.57,6
T0000001901,18990,2025-01-05 08:41:00,38,Store,20.71,2
T0000001902,19048,2025-01-05 09:34:00,67,Store,35.2,4
T0000001903,19218,2025-01-05 16:07:00,104,Online,31.41,3
T0000001904,19218,2025-01-05 17:24:00,114,Online,27.68,4
T0000001905,19345,2025-01-05 09:01:00,56,Store,10.75,1
T0000001906,19403,2025-01-05 13:21:00,71,Store,30.51,2
T0000001907,19435,2025-01-05 12:29:00,5,Store,23.85,2
T0000001908,19461,2025-01-05 09:10:00,106,Store,20.37,3
T0000001909,19573,2025-01-05 12:09:00,30,Store,13.3,1
T0000001910,19582,2025-01-05 20:53:00,7,Online,17.39,2
T0000001911,19625,2025-01-05 11:33:00,25,Store,17.11,4
T0000001912,19683,2025-01-05 08:31:00,22,Store,15.02,1
T0000001913,19691,2025-01-05 19:15:00,108,Store,35.81,6
T0000001914,19729,2025-01-05 16:19:00,54,Store,17.35,2
T0000001915,19801,2025-01-05 17:48:00,70,Store,24.17,3
T0000001916,19819,2025-01-05 18:11:00,6,Store,18.16,1
T0000001917,19839,2025-01-05 11:42:00,51,Store,15.11,2
T0000001918,19931,2025-01-05 15:10:00,69,Store,18.96,2
T0000001919,19956,2025-01-05 13:40:00,97,Store,41.14,5
T0000001920,19971,2025-01-05 10:08:00,16,Store,22.08,2
T0000001921,19993,2025-01-05 20:29:00,53,Online,30.03,4
T0000001922,20013,2025-01-05 17:20:00,53,Store,18.57,3
T0000001923,20073,2025-01-05 14:53:00,76,Store,68.52,6
T0000001924,20283,2025-01-05 16:56:00,95,Online,11.45,2
T0000001925,20298,2025-01-05 20:18:00,116,Online,14.22,1
T0000001926,20308,2025-01-05 15:56:00,119,Store,25.51,3
T0000001927,20323,2025-01-05 14:31:00,111,Store,23.8,3
T0000001928,20468,2025-01-05 19:08:00,24,Store,25.84,3
T0000001929,20471,2025-01-05 10:48:00,18,Store,32.74,4
T0000001930,20510,2025-01-05 09:37:00,87,Store,25.07,2
T0000001931,20510,2025-01-05 17:18:00,73,Store,14.26,4
T0000001932,20598,2025-01-05 10:51:00,64,Store,4.29,2
T0000001933,20678,2025-01-05 11:05:00,115,Store,28.47,2
T0000001934,20809,2025-01-05 16:51:00,86,Store,65.87,8
T0000001935,20838,2025-01-05 09:24:00,1,Store,24.35,2
T0000001936,20927,2025-01-05 11:39:00,65,Store,15.38,2
T0000001937,20959,2025-01-05 18:42:00,69,Store,37.86,6
T0000001938,21160,2025-01-05 16:15:00,34,Store,15.19,2
T0000001939,21232,2025-01-05 20:51:00,89,Store,25.0,3
T0000001940,21293,2025-01-05 18:33:00,43,Store,39.23,4
T0000001941,21370,2025-01-05 12:37:00,116,Store,18.76,2
T0000001942,21370,2025-01-05 16:53:00,89,Online,12.84,1
T0000001943,21468,2025-01-05 09:59:00,58,Store,26.16,3
T0000001944,21518,2025-01-05 17:23:00,101,Store,16.49,3
T0000001945,21532,2025-01-05 20:23:00,93,Store,14.66,2
T0000001946,21826,2025-01-05 20:31:00,86,Store,23.77,1
T0000001947,21835,2025-01-05 09:42:00,53,Online,29.02,3
T0000001948,21906,2025-01-05 18:12:00,35,Store,7.6,1
T0000001949,22009,2025-01-05 14:08:00,45,Online,12.49,2
T0000001950,22052,2025-01-05 11:09:00,58,Store,39.07,5
T0000001951,22052,2025-01-05 14:58:00,98,Store,10.82,2
T0000001952,22086,2025-01-05 17:56:00,48,Store,22.4,4
T0000001953,22191,2025-01-05 20:05:00,64,Store,12.84,1
T0000001954,22235,2025-01-05 15:05:00,1,Online,76.95,9
T0000001955,22343,2025-01-05 08:47:00,49,Store,31.56,4
T0000001956,22437,2025-01-05 13:35:00,13,Online,28.41,4
T0000001957,22569,2025-01-05 08:50:00,108,Store,44.35,6
T0000001958,22826,2025-01-05 12:43:00,23,Store,7.4,1
T0000001959,22853,2025-01-05 15:23:00,107,Online,41.91,5
T0000001960,22894,2025-01-05 17:00:00,102,Store,15.97,1
T0000001961,22942,2025-01-05 09:39:00,55,Online,10.63,1
T0000001962,22987,2025-01-05 15:13:00,45,Store,26.56,4
T0000001963,22987,2025-01-05 14:21:00,20,Store,24.96,3
T0000001964,22988,2025-01-05 14:26:00,41,Store,27.73,1
T0000001965,22996,2025-01-05 15:03:00,99,Store,21.13,1
T0000001966,22996,2025-01-05 20:04:00,109,Store,45.22,5
T0000001967,23032,2025-01-05 08:43:00,88,Store,40.8,6
T0000001968,23078,2025-01-05 15:19:00,87,Store,19.02,5
T0000001969,23115,2025-01-05 12:51:00,79,Online,14.78,3
T0000001970,23241,2025-01-05 11:07:00,97,Store,16.33,1
T0000001971,23252,2025-01-05 08:49:00,36,Store,26.54,3
T0000001972,23270,2025-01-05 19:30:00,60,Store,10.87,4
T0000001973,23270,2025-01-05 10:47:00,10,Store,47.24,7
T0000001974,23298,2025-01-05 10:42:00,104,Store,33.67,4
T0000001975,23298,2025-01-05 11:21:00,93,Store,21.98,3
T0000001976,23351,2025-01-05 09:40:00,2,Store,12.5,1
T0000001977,23408,2025-01-05 15:58:00,103,Store,15.52,1
T0000001978,23430,2025-01-05 16:50:00,10,Store,13.64,3
T0000001979,23442,2025-01-05 13:23:00,29,Store,9.11,1
T0000001980,23442,2025-01-05 12:05:00,99,Store,26.44,4
T0000001981,23514,2025-01-05 16:48:00,53,Store,6.14,2
T0000001982,23514,2025-01-05 15:52:00,15,Store,27.67,4
T0000001983,23659,2025-01-05 18:36:00,55,Store,20.64,3
T0000001984,23715,2025-01-05 20:30:00,25,Store,20.12,2
T0000001985,23814,2025-01-05 17:07:00,73,Store,16.44,1
T0000001986,23814,2025-01-05 19:47:00,47,Store,16.29,1
T0000001987,23864,2025-01-05 20:27:00,79,Store,26.68,3
T0000001988,24067,2025-01-05 13:33:00,31,Store,19.99,1
T0000001989,24091,2025-01-05 19:20:00,81,Store,44.3,6
T0000001990,24209,2025-01-05 13:59:00,37,Store,22.37,3
T0000001991,24209,2025-01-05 14:44:00,7,Store,10.83,1
T0000001992,24259,2025-01-05 18:39:00,29,Store,21.35,2
T0000001993,24259,2025-01-05 10:07:00,68,Store,24.86,1
T0000001994,24289,2025-01-05 14:29:00,48,Store,11.59,3
T0000001995,24301,2025-01-05 16:01:00,86,Store,10.77,1
T0000001996,24317,2025-01-05 11:28:00,75,Store,19.13,3
T0000001997,24347,2025-01-05 14:10:00,33,Store,15.4,2
T0000001998,24347,2025-01-05 15:25:00,87,Store,15.63,1
T0000001999,24360,2025-01-05 19:02:00,83,Online,6.19,1
T0000002000,24401,2025-01-05 09:14:00,3,Store,20.05,3
T0000002001,24664,2025-01-05 19:13:00,56,Store,22.52,3
T0000002002,24699,2025-01-05 16:11:00,80,Store,6.77,2
T0000002003,24700,2025-01-05 12:35:00,107,Store,24.05,2
T0000002004,24788,2025-01-05 08:31:00,17,Store,21.62,3
T0000002005,24789,2025-01-05 11:52:00,96,Store,12.12,1
T0000002006,24821,2025-01-05 19:14:00,88,Store,19.74,2
T0000002007,24866,2025-01-05 11:11:00,32,Store,28.67,2
T0000002008,24931,2025-01-05 08:02:00,115,Store,22.09,1
T0000002009,25,2025-01-06 19:21:00,97,Store,12.44,1
T0000002010,25,2025-01-06 19:50:00,25,Online,27.04,4
T0000002011,27,2025-01-06 11:59:00,110,Store,9.45,1
T0000002012,34,2025-01-06 18:51:00,15,Store,8.84,3
T0000002013,84,2025-01-06 14:21:00,57,Online,12.23,3
T0000002014,176,2025-01-06 17:23:00,7,Store,18.73,2
T0000002015,355,2025-01-06 10:45:00,39,Store,53.39,7
T0000002016,404,2025-01-06 19:47:00,8,Online,22.3,1
T0000002017,432,2025-01-06 18:26:00,26,Store,36.36,5
T0000002018,504,2025-01-06 15:02:00,50,Store,8.68,2
T0000002019,609,2025-01-06 18:07:00,81,Store,16.9,1
T0000002020,683,2025-01-06 16:51:00,18,Store,14.99,1
T0000002021,800,2025-01-06 14:12:00,31,Store,12.02,3
T0000002022,915,2025-01-06 20:12:00,98,Store,17.26,5
T0000002023,1049,2025-01-06 12:35:00,100,Store,6.58,1
T0000002024,1069,2025-01-06 20:11:00,22,Online,5.38,1
T0000002025,1253,2025-01-06 14:13:00,115,Online,27.24,3
T0000002026,1317,2025-01-06 17:06:00,83,Store,21.15,2
T0000002027,1354,2025-01-06 13:08:00,82,Store,18.11,3
T0000002028,1354,2025-01-06 09:01:00,111,Store,36.7,3
T0000002029,1387,2025-01-06 15:10:00,50,Store,30.63,3
T0000002030,1500,2025-01-06 20:40:00,1,Store,17.99,4
T0000002031,1569,2025-01-06 17:47:00,83,Store,15.16,1
T0000002032,1580,2025-01-06 11:59:00,67,Store,22.64,3
T0000002033,1662,2025-01-06 18:54:00,7,Store,34.01,4
T0000002034,1665,2025-01-06 19:32:00,70,Online,33.43,3
T0000002035,1676,2025-01-06 15:42:00,19,Store,23.01,2
T0000002036,1679,2025-01-06 16:40:00,74,Store,10.56,1
T0000002037,1771,2025-01-06 11:48:00,41,Online,22.45,4
T0000002038,1841,2025-01-06 14:00:00,22,Store,6.88,1
T0000002039,1879,2025-01-06 15:24:00,64,Online,13.27,2
T0000002040,1950,2025-01-06 15:16:00,82,Store,16.72,1
T0000002041,2014,2025-01-06 16:39:00,67,Store,14.4,1
T0000002042,2105,2025-01-06 16:56:00,55,Store,14.83,1
T0000002043,2313,2025-01-06 16:22:00,48,Online,9.75,1
T0000002044,2451,2025-01-06 17:12:00,33,Store,20.05,3
T0000002045,2470,2025-01-06 15:22:00,77,Store,63.53,7
T0000002046,2473,2025-01-06 13:53:00,80,Store,10.13,1
T0000002047,2677,2025-01-06 10:15:00,44,Online,23.61,4
T0000002048,2700,2025-01-06 19:59:00,73,Store,59.18,5
T0000002049,2866,2025-01-06 08:33:00,70,Store,10.55,1
T0000002050,3134,2025-01-06 15:59:00,91,Store,19.49,1
T0000002051,3265,2025-01-06 15:05:00,56,Store,23.06,2
T0000002052,3379,2025-01-06 11:22:00,105,Store,20.68,2
T0000002053,3395,2025-01-06 20:26:00,56,Store,14.85,1
T0000002054,3539,2025-01-06 14:45:00,53,Store,6.42,1
T0000002055,3640,2025-01-06 19:08:00,43,Store,31.51,3
T0000002056,3771,2025-01-06 11:59:00,59,Store,61.2,8
T0000002057,3924,2025-01-06 10:15:00,47,Store,24.52,2
T0000002058,3941,2025-01-06 08:33:00,14,Store,14.81,3
T0000002059,3956,2025-01-06 18:55:00,103,Store,70.09,10
T0000002060,3982,2025-01-06 12:38:00,64,Online,16.69,2
T0000002061,3986,2025-01-06 16:08:00,112,Store,45.08,4
T0000002062,4005,2025-01-06 18:14:00,18,Store,41.67,6
T0000002063,4005,2025-01-06 17:06:00,102,Store,13.69,2
T0000002064,4112,2025-01-06 14:45:00,111,Store,8.93,2
T0000002065,4294,2025-01-06 11:25:00,59,Store,21.32,1
T0000002066,4340,2025-01-06 19:47:00,17,Store,19.24,2
T0000002067,4464,2025-01-06 11:04:00,93,Store,33.54,4
T0000002068,4603,2025-01-06 16:13:00,114,Store,25.9,3
T0000002069,4702,2025-01-06 18:31:00,1,Store,18.4,2
T0000002070,4707,2025-01-06 08:20:00,112,Store,63.09,7
T0000002071,4715,2025-01-06 12:05:00,29,Store,50.08,6
T0000002072,4818,2025-01-06 08:12:00,27,Store,38.18,4
T0000002073,4847,2025-01-06 11:05:00,112,Store,5.63,1
T0000002074,4909,2025-01-06 18:21:00,42,Online,32.33,5
T0000002075,4933,2025-01-06 16:10:00,58,Store,10.21,2
T0000002076,4933,2025-01-06 14:14:00,24,Store,21.24,1
T0000002077,5106,2025-01-06 11:25:00,108,Online,21.49,5
T0000002078,5144,2025-01-06 19:53:00,24,Store,21.62,1
T0000002079,5172,2025-01-06 16:38:00,57,Store,10.75,2
T0000002080,5265,2025-01-06 20:41:00,25,Online,47.43,7
T0000002081,5350,2025-01-06 14:34:00,44,Store,6.17,2
T0000002082,5418,2025-01-06 11:58:00,117,Store,23.63,1
T0000002083,5502,2025-01-06 20:50:00,56,Store,29.61,3
T0000002084,5590,2025-01-06 19:13:00,60,Store,7.14,1
T0000002085,5641,2025-01-06 20:14:00,19,Store,13.23,2
T0000002086,5941,2025-01-06 19:59:00,47,Store,22.39,4
T0000002087,5971,2025-01-06 18:42:00,20,Online,29.91,4
T0000002088,5972,2025-01-06 12:18:00,49,Store,11.34,1
T0000002089,6011,2025-01-06 09:03:00,81,Store,16.55,3
T0000002090,6011,2025-01-06 09:20:00,29,Store,11.39,2
T0000002091,6055,2025-01-06 08:54:00,10,Store,22.22,2
T0000002092,6111,2025-01-06 10:10:00,47,Store,14.98,2
T0000002093,6134,2025-01-06 18:52:00,70,Store,68.79,9
T0000002094,6138,2025-01-06 10:00:00,41,Store,20.57,1
T0000002095,6204,2025-01-06 10:32:00,22,Store,20.3,3
T0000002096,6291,2025-01-06 15:44:00,1,Store,13.8,1
T0000002097,6299,2025-01-06 18:04:00,60,Store,24.46,2
T0000002098,6400,2025-01-06 16:21:00,91,Store,24.2,4
T0000002099,6495,2025-01-06 14:11:00,81,Store,8.56,2
T0000002100,6495,2025-01-06 15:30:00,49,Store,18.59,3
T0000002101,6505,2025-01-06 17:33:00,88,Store,45.19,5
T0000002102,6506,2025-01-06 11:47:00,53,Store,16.16,2
T0000002103,6549,2025-01-06 17:04:00,47,Store,9.21,1
T0000002104,6632,2025-01-06 17:07:00,33,Store,28.31,2
T0000002105,6656,2025-01-06 12:45:00,85,Store,9.99,1
T0000002106,6838,2025-01-06 09:34:00,33,Store,34.91,4
T0000002107,6855,2025-01-06 15:16:00,29,Store,32.81,3
T0000002108,6918,2025-01-06 18:59:00,37,Store,14.87,1
T0000002109,7056,2025-01-06 16:06:00,44,Online,13.19,3
T0000002110,7056,2025-01-06 09:13:00,24,Store,17.59,1
T0000002111,7252,2025-01-06 14:58:00,101,Online,19.93,2
T0000002112,7354,2025-01-06 13:18:00,72,Online,36.4,7
T0000002113,7370,2025-01-06 15:26:00,55,Store,28.77,3
T0000002114,7411,2025-01-06 13:22:00,59,Store,76.32,9
T0000002115,7411,2025-01-06 11:22:00,43,Online,6.73,1
T0000002116,7457,2025-01-06 12:57:00,94,Online,7.6,1
T0000002117,7492,2025-01-06 14:24:00,45,Store,20.87,2
T0000002118,7509,2025-01-06 08:14:00,12,Store,10.17,1
T0000002119,7534,2025-01-06 13:40:00,102,Store,19.48,2
T0000002120,7703,2025-01-06 20:59:00,65,Store,19.91,2
T0000002121,7755,2025-01-06 14:59:00,23,Store,29.64,3
T0000002122,7788,2025-01-06 11:46:00,84,Store,20.05,3
T0000002123,7807,2025-01-06 13:10:00,20,Store,21.82,2
T0000002124,7819,2025-01-06 16:26:00,19,Store,22.16,3
T0000002125,7852,2025-01-06 11:38:00,109,Store,15.52,2
T0000002126,7979,2025-01-06 16:00:00,39,Store,24.19,3
T0000002127,7996,2025-01-06 12:58:00,2,Store,44.12,6
T0000002128,8004,2025-01-06 13:27:00,80,Store,28.59,4
T0000002129,8004,2025-01-06 17:58:00,106,Store,19.17,3
T0000002130,8347,2025-01-06 18:31:00,15,Store,33.74,5
T0000002131,8429,2025-01-06 12:58:00,27,Online,9.55,1
T0000002132,8487,2025-01-06 11:09:00,99,Online,41.25,3
T0000002133,8497,2025-01-06 10:54:00,40,Store,10.82,3
T0000002134,8518,2025-01-06 17:35:00,91,Store,15.96,1
T0000002135,8518,2025-01-06 17:06:00,70,Store,41.4,4
T0000002136,8561,2025-01-06 20:19:00,41,Online,18.74,4
T0000002137,8563,2025-01-06 09:07:00,76,Store,26.42,2
T0000002138,8632,2025-01-06 10:22:00,73,Store,17.13,1
T0000002139,8709,2025-01-06 18:14:00,76,Store,10.2,2
T0000002140,8725,2025-01-06 17:13:00,54,Store,13.34,3
T0000002141,8729,2025-01-06 18:53:00,24,Store,10.97,1
T0000002142,8804,2025-01-06 11:31:00,94,Store,15.51,3
T0000002143,8804,2025-01-06 20:05:00,119,Store,17.86,2
T0000002144,8852,2025-01-06 09:21:00,4,Store,44.31,4
T0000002145,8862,2025-01-06 08:30:00,33,Store,21.9,3
T0000002146,8885,2025-01-06 15:15:00,10,Store,8.31,1
T0000002147,9147,2025-01-06 12:17:00,79,Store,27.29,4
T0000002148,9262,2025-01-06 18:06:00,96,Store,36.32,5
T0000002149,9447,2025-01-06 20:26:00,85,Store,26.27,2
T0000002150,9465,2025-01-06 08:20:00,59,Store,17.26,3
T0000002151,9650,2025-01-06 19:15:00,70,Store,10.9,2
T0000002152,9735,2025-01-06 17:13:00,50,Store,45.81,6
T0000002153,9776,2025-01-06 18:45:00,59,Store,36.58,3
T0000002154,9848,2025-01-06 15:27:00,55,Store,26.68,3
T0000002155,9984,2025-01-06 18:44:00,9,Store,17.92,2
T0000002156,9991,2025-01-06 11:21:00,60,Store,16.17,2
T0000002157,10072,2025-01-06 18:17:00,91,Store,22.94,2
T0000002158,10322,2025-01-06 20:43:00,36,Store,14.6,1
T0000002159,10414,2025-01-06 20:23:00,116,Store,29.95,4
T0000002160,10656,2025-01-06 11:27:00,37,Store,30.38,3
T0000002161,10672,2025-01-06 12:54:00,91,Store,12.42,1
T0000002162,10675,2025-01-06 14:25:00,74,Store,17.65,3
T0000002163,10704,2025-01-06 17:45:00,14,Store,23.04,2
T0000002164,10752,2025-01-06 12:46:00,3,Online,36.64,5
T0000002165,10775,2025-01-06 17:46:00,75,Store,15.06,2
T0000002166,10825,2025-01-06 10:42:00,10,Online,26.23,2
T0000002167,10832,2025-01-06 13:01:00,23,Store,32.91,4
T0000002168,10870,2025-01-06 09:34:00,56,Store,14.49,3
T0000002169,10870,2025-01-06 19:16:00,16,Store,15.12,2
T0000002170,10911,2025-01-06 15:36:00,103,Store,23.45,3
T0000002171,11005,2025-01-06 12:33:00,20,Store,18.0,3
T0000002172,11062,2025-01-06 13:02:00,38,Store,9.88,1
T0000002173,11080,2025-01-06 20:59:00,68,Store,20.86,3
T0000002174,11191,2025-01-06 19:14:00,60,Store,44.15,4
T0000002175,11215,2025-01-06 19:12:00,82,Store,23.3,2
T0000002176,11237,2025-01-06 08:46:00,40,Online,58.46,5
T0000002177,11305,2025-01-06 18:39:00,93,Store,5.99,1
T0000002178,11326,2025-01-06 08:02:00,36,Online,35.45,4
T0000002179,11397,2025-01-06 11:53:00,10,Store,44.69,5
T0000002180,11415,2025-01-06 16:07:00,48,Store,19.84,2
T0000002181,11422,2025-01-06 14:42:00,109,Store,15.34,4
T0000002182,11422,2025-01-06 15:24:00,108,Store,13.34,1
T0000002183,11491,2025-01-06 12:24:00,110,Online,9.91,1
T0000002184,11491,2025-01-06 14:47:00,61,Store,12.21,2
T0000002185,11493,2025-01-06 15:15:00,12,Online,32.15,4
T0000002186,11510,2025-01-06 17:00:00,60,Store,35.21,6
T0000002187,11510,2025-01-06 16:17:00,11,Store,31.29,3
T0000002188,11584,2025-01-06 14:16:00,60,Store,24.7,2
T0000002189,11694,2025-01-06 11:39:00,72,Store,19.42,3
T0000002190,11733,2025-01-06 20:47:00,92,Store,15.49,1
T0000002191,11761,2025-01-06 19:41:00,68,Store,9.91,2
T0000002192,11925,2025-01-06 16:52:00,71,Online,9.02,1
T0000002193,11956,2025-01-06 20:15:00,93,Store,30.63,4
T0000002194,12267,2025-01-06 08:05:00,73,Store,7.86,1
T0000002195,12267,2025-01-06 18:50:00,18,Store,13.28,1
T0000002196,12299,2025-01-06 13:17:00,93,Store,15.58,1
T0000002197,12299,2025-01-06 13:26:00,18,Store,15.38,2
T0000002198,12364,2025-01-06 08:35:00,62,Store,10.7,1
T0000002199,12399,2025-01-06 18:49:00,75,Store,14.51,2
T0000002200,12402,2025-01-06 11:05:00,112,Online,30.51,4
T0000002201,12438,2025-01-06 16:16:00,22,Store,14.19,1
T0000002202,12677,2025-01-06 18:29:00,105,Store,17.15,1
T0000002203,12721,2025-01-06 20:07:00,93,Store,42.71,6
T0000002204,12777,2025-01-06 08:57:00,12,Online,24.46,4
T0000002205,12810,2025-01-06 18:18:00,51,Store,35.68,4
T0000002206,12910,2025-01-06 20:42:00,65,Store,32.7,4
T0000002207,12959,2025-01-06 17:23:00,2,Store,8.78,1
T0000002208,12959,2025-01-06 08:03:00,10,Store,15.1,3
T0000002209,12961,2025-01-06 18:05:00,81,Store,20.78,4
T0000002210,13137,2025-01-06 19:47:00,102,Store,44.28,6
T0000002211,13178,2025-01-06 15:28:00,117,Store,22.64,1
T0000002212,13281,2025-01-06 14:20:00,2,Online,27.36,4
T0000002213,13331,2025-01-06 15:52:00,64,Store,34.14,3
T0000002214,13331,2025-01-06 20:04:00,26,Store,39.62,5
T0000002215,13382,2025-01-06 08:20:00,67,Online,10.5,1
T0000002216,13390,2025-01-06 18:25:00,66,Store,17.73,2
T0000002217,13392,2025-01-06 19:37:00,29,Store,11.14,1
T0000002218,13416,2025-01-06 17:25:00,119,Store,17.24,1
T0000002219,13438,2025-01-06 11:18:00,48,Store,23.52,3
T0000002220,13497,2025-01-06 14:13:00,40,Store,24.8,3
T0000002221,13775,2025-01-06 18:54:00,51,Store,14.95,2
T0000002222,13880,2025-01-06 08:43:00,64,Store,24.51,3
T0000002223,13880,2025-01-06 20:08:00,4,Store,18.99,3
T0000002224,14001,2025-01-06 11:15:00,11,Store,7.89,1
T0000002225,14060,2025-01-06 11:39:00,14,Store,10.63,3
T0000002226,14269,2025-01-06 11:23:00,85,Store,12.76,2
T0000002227,14384,2025-01-06 18:53:00,10,Store,7.88,1
T0000002228,14639,2025-01-06 15:54:00,87,Store,37.25,5
T0000002229,14672,2025-01-06 10:03:00,115,Online,14.55,2
T0000002230,14713,2025-01-06 16:18:00,6,Store,18.1,3
T0000002231,14820,2025-01-06 14:05:00,114,Store,41.15,4
T0000002232,14820,2025-01-06 15:55:00,61,Online,30.53,5
T0000002233,14946,2025-01-06 08:42:00,30,Store,19.49,1
T0000002234,15105,2025-01-06 16:34:00,104,Store,27.9,2
T0000002235,15132,2025-01-06 14:43:00,63,Store,21.37,3
T0000002236,15305,2025-01-06 13:21:00,54,Online,13.37,2
T0000002237,15305,2025-01-06 10:25:00,5,Store,12.78,1
T0000002238,15369,2025-01-06 13:14:00,63,Store,20.61,2
T0000002239,15407,2025-01-06 08:02:00,31,Store,18.07,2
T0000002240,15417,2025-01-06 15:11:00,71,Online,20.32,3
T0000002241,15439,2025-01-06 14:47:00,59,Store,26.11,3
T0000002242,15473,2025-01-06 11:12:00,38,Store,18.07,2
T0000002243,15547,2025-01-06 12:34:00,86,Store,36.67,3
T0000002244,15609,2025-01-06 18:45:00,55,Online,62.92,10
T0000002245,15635,2025-01-06 14:37:00,32,Online,44.81,3
T0000002246,15707,2025-01-06 11:15:00,82,Store,20.29,2
T0000002247,15844,2025-01-06 19:07:00,22,Store,6.77,1
T0000002248,15877,2025-01-06 18:59:00,13,Store,29.51,5
T0000002249,15883,2025-01-06 10:46:00,118,Store,11.27,1
T0000002250,15993,2025-01-06 16:25:00,20,Store,14.96,3
T0000002251,16352,2025-01-06 16:32:00,16,Store,51.84,5
T0000002252,16614,2025-01-06 09:18:00,84,Online,14.73,2
T0000002253,16622,2025-01-06 19:45:00,63,Store,20.13,1
T0000002254,16696,2025-01-06 18:34:00,62,Store,22.59,3
T0000002255,16770,2025-01-06 09:20:00,44,Store,13.64,4
T0000002256,16770,2025-01-06 13:23:00,109,Online,8.99,2
T0000002257,16771,2025-01-06 12:54:00,19,Store,17.26,1
T0000002258,16789,2025-01-06 11:24:00,25,Store,20.68,2
T0000002259,16813,2025-01-06 16:49:00,106,Store,11.88,1
T0000002260,16958,2025-01-06 08:11:00,93,Store,44.39,6
T0000002261,16958,2025-01-06 11:05:00,77,Online,12.0,3
T0000002262,16996,2025-01-06 09:19:00,62,Store,29.06,3
T0000002263,17108,2025-01-06 09:09:00,12,Store,55.63,6
T0000002264,17391,2025-01-06 18:41:00,12,Store,30.48,4
T0000002265,17461,2025-01-06 14:02:00,92,Online,23.16,3
T0000002266,17471,2025-01-06 20:36:00,16,Store,15.31,3
