customer_id,signup_date,tenure_days,loyalty_tier,region,channel_pref,consent_email,consent_sms,baseline_buy_prob_daily,lifecycle
6955,2024-02-22,403,Silver,North,SMS,1,1,0.018649945784117,Lapsed
6956,2023-01-01,820,Gold,South,Email,1,1,0.02167913242987055,Warm
6957,2024-10-02,180,Bronze,West,Email,1,1,0.008504582015283127,Lapsed
6958,2022-12-12,840,Gold,East,Email,1,0,0.01903126316985521,Lapsed
6959,2024-06-19,285,Silver,South,Email,1,1,0.0076046003165068255,Active
6960,2023-10-28,520,Bronze,South,Email,0,1,0.012648211118134519,Warm
6961,2024-06-28,276,Bronze,East,Push,1,0,0.010778494017308505,Lapsed
6962,2024-02-11,414,Gold,West,Email,1,1,0.018932392525161577,Warm
6963,2024-05-10,325,Bronze,East,Email,1,1,0.005323947123895615,Warm
6964,2023-06-27,643,Bronze,East,Email,1,1,0.008011538943904845,Lapsed
6965,2024-12-21,100,Bronze,West,Push,1,1,0.005142821158024136,Lapsed
6966,2023-03-03,759,Platinum,South,Push,1,0,0.023049576060031402,Warm
6967,2023-01-05,816,Bronze,South,SMS,1,0,0.010173724805206901,Lapsed
6968,2023-10-29,519,Platinum,East,Email,1,1,0.02474119495587821,Warm
6969,2023-11-11,506,Silver,South,Push,0,1,0.01223972152510203,Lapsed
6970,2023-07-02,638,Bronze,South,Email,1,1,0.010488068508792291,Lapsed
6971,2024-09-09,203,Bronze,North,Email,1,1,0.009874536218633205,Lapsed
6972,2023-05-19,682,Silver,East,Email,1,1,0.018321931795555125,Lapsed
6973,2024-08-23,220,Bronze,East,Email,1,1,0.008580820894829823,Lapsed
6974,2023-07-22,618,Bronze,West,Email,1,0,0.012090533878932854,Lapsed
6975,2024-06-09,295,Bronze,North,Email,1,0,0.007183410841736317,Warm
6976,2023-05-22,679,Gold,West,Email,1,1,0.018583756153558322,Lapsed
6977,2023-04-13,718,Silver,North,Email,1,1,0.016453950434215815,Lapsed
6978,2024-09-01,211,Silver,East,SMS,1,1,0.014386318274829925,Lapsed
6979,2023-09-11,567,Bronze,East,Email,1,1,0.00991542734992686,Lapsed
6980,2023-12-24,463,Silver,South,SMS,1,1,0.012723068342374376,Lapsed
6981,2024-06-19,285,Gold,West,SMS,1,0,0.013838551513607533,Lapsed
6982,2023-10-07,541,Bronze,South,Email,0,1,0.006872011194455152,Lapsed
6983,2022-10-20,893,Platinum,North,Push,1,1,0.01975711688207674,Lapsed
6984,2025-02-27,32,Gold,East,Email,1,0,0.014819964622211398,New
6985,2022-11-20,862,Bronze,East,SMS,1,0,0.010601625706381413,Lapsed
6986,2023-02-16,774,Gold,East,Email,0,1,0.0207244572484437,Lapsed
6987,2023-11-27,490,Silver,South,Email,1,0,0.013487399086513132,Lapsed
6988,2023-09-18,560,Silver,North,Push,1,1,0.01738297764306331,Lapsed
6989,2024-04-14,351,Bronze,South,SMS,1,1,0.010763607575459865,Warm
6990,2024-11-09,142,Gold,East,Email,1,1,0.014545856092322704,Lapsed
6991,2023-10-21,527,Bronze,East,SMS,0,1,0.008657498189084133,Lapsed
6992,2023-03-22,740,Gold,West,Email,1,1,0.02340713875985081,Lapsed
6993,2024-08-12,231,Bronze,South,Email,1,0,0.005956127114000613,Lapsed
6994,2023-06-17,653,Bronze,East,Email,1,0,0.00986774147068759,Warm
6995,2023-05-21,680,Platinum,West,Push,1,1,0.023770532744393575,Warm
6996,2023-05-12,689,Silver,South,Email,0,0,0.012481448081138415,Active
6997,2024-05-10,325,Bronze,South,Push,1,1,0.010799077980440023,Lapsed
6998,2024-03-25,371,Gold,West,SMS,1,1,0.01851334542463959,Lapsed
6999,2024-03-04,392,Bronze,North,SMS,1,1,0.011992996451257237,Warm
7000,2023-02-17,773,Gold,East,Email,1,0,0.017679722063725103,Active
7001,2023-01-08,813,Gold,South,SMS,1,1,0.02137549071294184,Warm
7002,2024-03-06,390,Bronze,North,Email,0,0,0.01112595098480941,Warm
7003,2022-11-09,873,Silver,West,Email,1,1,0.017195204111788664,Warm
7004,2023-10-22,526,Platinum,North,Email,0,0,0.025940300112570043,Warm
7005,2024-03-31,365,Gold,West,Email,1,0,0.017331653959653838,Warm
7006,2025-03-01,30,Silver,South,Email,1,1,0.012061752608948676,New
7007,2023-09-17,561,Silver,North,SMS,0,1,0.015203720638119601,Lapsed
7008,2023-08-18,591,Silver,North,Email,1,0,0.016291596967914254,Lapsed
7009,2022-11-10,872,Bronze,West,Push,1,1,0.013500039876279764,Warm
7010,2023-06-16,654,Silver,South,Email,1,0,0.009814585958676614,Warm
7011,2025-02-04,55,Bronze,North,SMS,1,1,0.008987885132034234,New
7012,2023-10-25,523,Bronze,North,Push,1,1,0.013477021769022468,Lapsed
7013,2023-05-25,676,Bronze,East,Push,1,1,0.010148301776896643,Lapsed
7014,2023-12-25,462,Gold,North,Email,0,1,0.021505010996154723,Active
7015,2024-02-22,403,Bronze,West,Push,1,1,0.014561335098043662,Active
7016,2023-03-28,734,Bronze,North,Email,1,0,0.011229130289684192,Lapsed
7017,2023-09-17,561,Bronze,North,Email,1,1,0.012630921224251686,Warm
7018,2023-07-18,622,Bronze,South,Email,1,1,0.008165167744095722,Lapsed
7019,2024-01-23,433,Platinum,North,Email,1,0,0.02483407772815382,Warm
7020,2024-07-03,271,Bronze,West,SMS,0,1,0.010797442182700533,Warm
7021,2023-12-06,481,Bronze,West,Email,1,1,0.013591284561393828,Warm
7022,2022-11-18,864,Platinum,East,Email,0,1,0.020172024085856017,Lapsed
7023,2023-09-24,554,Bronze,West,Email,1,1,0.012701212257268918,Lapsed
7024,2023-06-25,645,Silver,West,Email,1,1,0.018163018150761424,Lapsed
7025,2024-11-14,137,Gold,North,SMS,1,0,0.016643539853795394,Warm
7026,2022-10-24,889,Silver,North,Email,1,1,0.0162103432430039,Lapsed
7027,2024-08-01,242,Bronze,East,Push,1,1,0.005212976530872258,Lapsed
7028,2022-11-08,874,Silver,West,Email,1,1,0.01382090791999817,Lapsed
7029,2024-02-08,417,Silver,West,Email,1,1,0.013067339472395282,Warm
7030,2022-12-23,829,Silver,East,Email,1,0,0.017739304799507853,Lapsed
7031,2023-01-16,805,Bronze,North,Email,1,1,0.008570293925816767,Warm
7032,2023-05-14,687,Gold,West,Email,1,1,0.025260402128525213,Lapsed
7033,2022-12-25,827,Silver,East,Push,1,0,0.014320429399802726,Lapsed
7034,2023-09-18,560,Silver,West,Email,1,0,0.01634476001083532,Lapsed
7035,2023-02-22,768,Gold,East,Email,1,1,0.021020916686913138,Lapsed
7036,2024-10-03,179,Gold,North,Email,1,0,0.01452451817921145,Lapsed
7037,2024-12-30,91,Gold,East,Email,1,0,0.013394173694610566,Warm
7038,2023-11-15,502,Bronze,South,SMS,1,1,0.007105536047139432,Lapsed
7039,2023-03-28,734,Bronze,South,Email,1,0,0.012875846400858074,Lapsed
7040,2023-05-06,695,Silver,East,SMS,1,0,0.01678922127669599,Lapsed
7041,2023-11-28,489,Bronze,West,Email,1,0,0.010147281605343283,Warm
7042,2023-12-04,483,Silver,East,Email,1,1,0.016964403520783294,Lapsed
7043,2023-09-18,560,Silver,North,Email,0,1,0.01613804817430796,Lapsed
7044,2023-02-05,785,Silver,North,Push,0,1,0.012236014230041267,Lapsed
7045,2023-02-28,762,Bronze,South,Email,0,0,0.013015920442225819,Lapsed
7046,2024-11-26,125,Gold,East,Email,1,1,0.015047257791788306,Lapsed
7047,2023-09-30,548,Silver,East,Email,1,1,0.017122607206095274,Warm
7048,2024-04-04,361,Silver,East,Email,0,0,0.01403249125812504,Warm
7049,2023-04-06,725,Silver,South,Email,0,1,0.013936034668370175,Lapsed
7050,2023-12-17,470,Bronze,West,Email,0,0,0.010978095381914776,Warm
7051,2022-10-21,892,Silver,North,Email,1,0,0.013740088490523043,Warm
7052,2024-02-19,406,Bronze,East,SMS,1,1,0.0115140997250893,Warm
7053,2023-07-20,620,Silver,West,Email,1,0,0.016178368147608844,Lapsed
7054,2024-11-27,124,Bronze,South,Email,1,1,0.00756201327672024,Lapsed
7055,2022-12-11,841,Bronze,North,SMS,1,0,0.01045027239817414,Warm
7056,2024-10-19,163,Bronze,East,Email,1,1,0.005926620658203977,Lapsed
7057,2024-04-06,359,Bronze,North,Push,0,0,0.012376196755077564,Warm
7058,2023-03-04,758,Gold,South,Email,1,1,0.015790732288542726,Lapsed
7059,2022-11-11,871,Gold,West,Email,1,0,0.022305019520936657,Lapsed
7060,2024-01-05,451,Bronze,North,SMS,0,1,0.007330101838154762,Warm
7061,2024-01-05,451,Bronze,West,Email,1,0,0.01000072573337401,Warm
7062,2025-01-18,72,Gold,North,SMS,0,1,0.015656941976231097,New
7063,2022-11-01,881,Bronze,South,Email,1,0,0.01258943133679773,Active
7064,2025-02-15,44,Silver,North,Email,1,1,0.010036604971571909,New
7065,2025-02-07,52,Bronze,East,Email,1,0,0.008986917944047091,New
7066,2024-01-15,441,Silver,West,Email,0,0,0.012591428441316454,Active
7067,2025-02-26,33,Platinum,South,Email,1,0,0.012945610505767043,New
7068,2024-10-09,173,Bronze,West,Email,1,0,0.009636131144159168,Warm
7069,2023-09-02,576,Gold,East,Email,1,1,0.01943429964275164,Warm
7070,2023-06-27,643,Gold,West,Email,0,1,0.019273367560159748,Lapsed
7071,2024-06-15,289,Platinum,East,Email,0,0,0.019308153552682915,Lapsed
7072,2023-04-10,721,Silver,East,Email,1,0,0.014625637024268634,Warm
7073,2023-09-20,558,Gold,West,Email,1,1,0.020154488089857904,Lapsed
7074,2024-08-15,228,Silver,East,Email,0,0,0.015319571764117686,Warm
7075,2023-06-21,649,Gold,West,SMS,0,0,0.02293372183111033,Warm
7076,2023-10-03,545,Bronze,South,Email,0,0,0.012577999397902148,Lapsed
7077,2023-03-26,736,Silver,North,Email,0,0,0.016184995760343966,Lapsed
7078,2024-10-18,164,Silver,East,Email,0,1,0.012162519677991033,Lapsed
7079,2024-08-13,230,Bronze,North,Push,1,0,0.007564720298764525,Warm
7080,2024-06-10,294,Bronze,South,SMS,0,0,0.01293705765460695,Warm
7081,2024-05-08,327,Bronze,West,Email,1,0,0.008577579668428443,Warm
7082,2023-01-18,803,Bronze,East,Email,1,0,0.014163888976348675,Lapsed
7083,2023-06-03,667,Bronze,West,Push,1,0,0.01123081858281689,Lapsed
7084,2023-11-14,503,Bronze,South,Email,1,1,0.01337799551021356,Warm
7085,2023-11-17,500,Bronze,South,Email,1,1,0.009806973052711198,Lapsed
7086,2023-01-21,800,Silver,North,Email,1,0,0.01752408098882679,Lapsed
7087,2024-02-07,418,Bronze,West,Email,1,1,0.013694476430787333,Lapsed
7088,2024-08-18,225,Bronze,South,Email,1,0,0.011367523156272322,Lapsed
7089,2024-11-02,149,Bronze,West,Email,1,1,0.009038638769944703,Lapsed
7090,2024-05-18,317,Bronze,South,Email,1,1,0.009323985349158055,Lapsed
7091,2023-08-11,598,Bronze,South,SMS,1,0,0.011839923574190437,Lapsed
7092,2024-01-17,439,Platinum,West,Push,1,0,0.02515846644789629,Lapsed
7093,2024-02-29,396,Bronze,East,Email,1,1,0.012093179542022853,Lapsed
7094,2024-01-09,447,Bronze,East,SMS,1,1,0.011582732290307627,Warm
7095,2022-11-04,878,Silver,South,Email,1,1,0.017147648497646346,Warm
7096,2022-10-16,897,Gold,South,Email,0,0,0.01664936702513408,Lapsed
7097,2024-10-12,170,Bronze,West,Email,1,1,0.009912107781372189,Warm
7098,2024-11-22,129,Bronze,North,Email,1,0,0.007269414807072639,Lapsed
7099,2024-08-01,242,Silver,North,Email,0,1,0.01669187486395561,Warm
7100,2023-02-19,771,Silver,North,Email,1,0,0.017973320030443357,Lapsed
7101,2024-01-27,429,Bronze,South,Email,1,1,0.007320597194586819,Warm
7102,2023-02-09,781,Platinum,West,Email,1,0,0.02133796059089094,Lapsed
7103,2023-08-17,592,Platinum,East,Email,1,0,0.0207374549010564,Lapsed
7104,2023-11-06,511,Silver,West,Email,1,1,0.01673851392877395,Lapsed
7105,2024-06-30,274,Bronze,East,Email,1,1,0.011097495396773096,Warm
7106,2024-05-06,329,Silver,East,Push,1,1,0.009608116787954693,Lapsed
7107,2024-10-24,158,Gold,East,Email,1,0,0.01393911137240138,Active
7108,2023-12-06,481,Gold,West,Email,1,0,0.019448413537449093,Lapsed
7109,2024-07-01,273,Bronze,North,SMS,1,0,0.010531837243070144,Lapsed
7110,2024-06-20,284,Bronze,South,Email,1,1,0.008411739712212776,Lapsed
7111,2025-01-26,64,Bronze,South,SMS,0,1,0.007751115667610065,New
7112,2023-04-06,725,Gold,West,Email,1,1,0.018431881765225075,Lapsed
7113,2022-12-05,847,Silver,North,Email,1,1,0.013326120319229211,Warm
7114,2023-12-24,463,Bronze,North,Email,1,1,0.010016019826830855,Warm
7115,2023-11-21,496,Bronze,East,Push,1,1,0.011163998752610564,Warm
7116,2022-12-17,835,Bronze,East,Email,0,0,0.011508526936052157,Lapsed
7117,2023-12-13,474,Gold,South,SMS,1,0,0.01546663278079501,Warm
7118,2023-09-07,571,Bronze,East,Email,1,0,0.009627022737346124,Warm
7119,2024-02-23,402,Bronze,East,Email,0,0,0.011273667048599233,Lapsed
7120,2023-12-10,477,Silver,South,Email,1,1,0.017150227217735604,Active
7121,2023-12-03,484,Silver,South,SMS,1,0,0.012487628679934066,Lapsed
7122,2023-06-22,648,Silver,North,Email,1,1,0.017922716551762655,Warm
7123,2023-09-23,555,Gold,West,SMS,1,1,0.018242988750401787,Warm
7124,2023-12-19,468,Bronze,South,Push,1,1,0.013751502587390876,Warm
7125,2024-12-26,95,Bronze,East,Push,1,1,0.004900379292239163,Lapsed
7126,2023-01-05,816,Bronze,South,Push,1,0,0.006988641278782683,Lapsed
7127,2023-01-19,802,Silver,North,Push,1,1,0.015773616481258367,Warm
7128,2024-09-22,190,Gold,East,Email,0,1,0.012695799077606061,Lapsed
7129,2024-06-19,285,Bronze,South,Email,0,1,0.00931288424837249,Lapsed
7130,2022-11-06,876,Gold,North,Email,1,1,0.019381454837092096,Warm
7131,2024-05-26,309,Silver,West,Email,1,0,0.014835752402219491,Lapsed
7132,2023-03-26,736,Platinum,West,Push,1,0,0.02355979916350434,Lapsed
7133,2023-04-18,713,Silver,East,Email,1,0,0.013633532919176797,Lapsed
7134,2023-02-12,778,Bronze,East,Email,1,1,0.011947500618606506,Lapsed
7135,2025-02-16,43,Silver,East,Push,1,0,0.008374068829928158,New
7136,2024-01-06,450,Gold,South,Email,1,1,0.018338544461618127,Warm
7137,2023-10-27,521,Silver,North,Email,1,0,0.014884415695918335,Lapsed
7138,2023-03-04,758,Gold,East,Email,1,0,0.021694968625927014,Lapsed
7139,2024-08-18,225,Bronze,East,SMS,0,1,0.006502876515834559,Warm
7140,2024-06-08,296,Silver,South,Email,1,1,0.009166053442914266,Warm
7141,2024-09-26,186,Bronze,West,Email,1,1,0.010042453857565213,Lapsed
7142,2023-05-09,692,Bronze,South,Email,1,1,0.00800786420965225,Warm
7143,2022-10-14,899,Bronze,South,Email,1,0,0.011029347851310527,Warm
7144,2024-10-30,152,Bronze,South,SMS,1,0,0.010091423044793928,Lapsed
7145,2024-08-11,232,Bronze,East,Email,1,1,0.010499033572714549,Lapsed
7146,2024-06-07,297,Silver,North,SMS,1,1,0.013243255142841137,Warm
7147,2023-01-18,803,Gold,South,Email,1,0,0.021228152847383004,Lapsed
7148,2024-02-08,417,Bronze,East,Email,1,1,0.01058949968770049,Lapsed
7149,2024-06-29,275,Bronze,East,Email,1,1,0.007157261932911831,Warm
7150,2024-05-25,310,Bronze,South,Email,1,1,0.013148274378827424,Warm
7151,2023-09-28,550,Bronze,East,Email,1,1,0.009978616939205105,Lapsed
7152,2024-03-30,366,Bronze,West,SMS,1,0,0.0109503275558515,Active
7153,2024-10-30,152,Silver,East,Email,1,0,0.01151998582672203,Lapsed
7154,2023-03-19,743,Gold,East,SMS,0,1,0.01751585949501676,Lapsed
7155,2024-02-28,397,Silver,North,SMS,1,1,0.01673672474117867,Warm
7156,2024-07-21,253,Silver,South,Email,1,1,0.011248400573537714,Warm
7157,2023-06-07,663,Silver,South,Push,0,0,0.016384370360404858,Lapsed
7158,2023-05-23,678,Bronze,West,Email,1,0,0.009499079954340824,Lapsed
7159,2024-10-18,164,Bronze,North,Email,0,0,0.007316896282634589,Active
7160,2024-12-27,94,Bronze,West,Email,1,1,0.008840509486229827,Lapsed
7161,2025-01-21,69,Bronze,South,Email,1,0,0.009490507510890802,New
7162,2023-05-05,696,Gold,South,Email,1,0,0.020462612812525992,Warm
7163,2023-09-04,574,Silver,East,SMS,1,1,0.011811875282931386,Warm
7164,2023-04-12,719,Bronze,North,Email,1,0,0.013671425741162486,Lapsed
7165,2023-09-04,574,Bronze,North,SMS,1,0,0.010888332207639705,Lapsed
7166,2024-03-17,379,Bronze,South,Email,1,0,0.007195838247713518,Warm
7167,2023-10-06,542,Gold,East,Email,1,1,0.022407802922068683,Lapsed
7168,2023-06-12,658,Bronze,East,Email,0,1,0.010177317132307954,Lapsed
7169,2024-03-20,376,Silver,West,Push,1,1,0.016234007218316235,Lapsed
7170,2022-12-26,826,Bronze,North,Push,1,1,0.012367127550444787,Lapsed
7171,2023-01-09,812,Bronze,East,Email,1,0,0.011596653421448107,Lapsed
7172,2023-04-05,726,Bronze,North,Email,1,1,0.013939402661572113,Lapsed
7173,2022-10-20,893,Gold,East,Email,1,1,0.018370651626144187,Warm
7174,2024-03-27,369,Bronze,North,SMS,1,0,0.012971561553532483,Lapsed
7175,2024-11-22,129,Silver,West,Email,1,0,0.00814989725692625,Lapsed
7176,2024-01-05,451,Bronze,East,Email,1,1,0.011310813981334988,Lapsed
7177,2023-05-23,678,Silver,South,Email,1,1,0.01783818353740669,Lapsed
7178,2023-04-23,708,Silver,South,Email,1,0,0.016478164442906076,Warm
7179,2024-03-28,368,Silver,South,Email,1,1,0.013226079399262956,Warm
7180,2024-06-20,284,Bronze,North,Email,1,1,0.013119753849226187,Lapsed
7181,2024-02-08,417,Bronze,East,Email,1,1,0.00920932226177546,Lapsed
7182,2023-04-02,729,Gold,East,Email,1,0,0.020914062802325026,Active
7183,2025-01-08,82,Silver,North,Email,1,0,0.010725766877105084,New
7184,2024-05-20,315,Bronze,North,Push,1,1,0.010448303741589567,Lapsed
7185,2024-08-14,229,Bronze,South,Email,1,1,0.010270426697731167,Lapsed
7186,2023-03-31,731,Bronze,South,Push,1,1,0.011109712690651237,Warm
7187,2024-01-18,438,Silver,North,SMS,1,0,0.013803689489092528,Lapsed
7188,2024-12-16,105,Bronze,North,SMS,1,0,0.0033487996435653923,Active
7189,2024-07-17,257,Bronze,North,Email,1,0,0.012200106899551434,Lapsed
7190,2025-01-22,68,Bronze,South,Push,1,0,0.00886488594877358,New
7191,2024-01-13,443,Silver,East,Email,1,1,0.015847136144107155,Warm
7192,2022-10-16,897,Gold,East,Email,0,0,0.021052516007289957,Lapsed
7193,2023-10-25,523,Silver,South,Email,1,1,0.014307242015622015,Warm
7194,2023-02-04,786,Silver,South,Email,1,0,0.012274952567540446,Warm
7195,2023-05-25,676,Silver,East,Email,1,1,0.01591297172045846,Lapsed
7196,2023-01-23,798,Bronze,South,SMS,1,1,0.010771142045905853,Warm
7197,2024-06-04,300,Silver,West,Email,1,0,0.015927009204801425,Lapsed
7198,2022-11-25,857,Bronze,East,Push,1,1,0.011122137902894402,Warm
7199,2024-08-06,237,Bronze,East,Email,1,0,0.010765090440962796,Warm
7200,2024-02-14,411,Silver,South,Email,1,0,0.013263863297884891,Lapsed
7201,2023-07-18,622,Bronze,South,Email,1,0,0.011397184930111675,Lapsed
7202,2024-06-25,279,Silver,South,Email,1,1,0.009969239873640312,Warm
7203,2024-07-14,260,Silver,North,Push,1,1,0.009988096394425446,Warm
7204,2024-11-08,143,Bronze,West,SMS,1,0,0.007916402292172987,Warm
7205,2025-02-26,33,Bronze,West,Email,1,1,0.00916031032123145,New
7206,2023-12-21,466,Silver,West,Email,0,1,0.015623426234696024,Lapsed
7207,2022-10-25,888,Silver,South,SMS,1,0,0.013829877320647754,Warm
7208,2024-08-22,221,Gold,West,Push,1,0,0.014964588219955223,Lapsed
7209,2024-02-13,412,Bronze,East,SMS,1,1,0.007234344067037735,Warm
7210,2022-12-09,843,Gold,South,SMS,1,0,0.020271752122154468,Lapsed
7211,2023-04-30,701,Bronze,West,Email,1,1,0.010310510328620268,Lapsed
7212,2025-02-26,33,Bronze,West,Email,1,0,0.002720454825324634,New
7213,2023-12-22,465,Silver,East,Email,1,0,0.014770172221267575,Lapsed
7214,2024-10-28,154,Bronze,West,SMS,1,1,0.010037608396952754,Lapsed
7215,2024-07-30,244,Bronze,West,Push,1,1,0.014342126680809647,Warm
7216,2024-07-30,244,Bronze,East,SMS,1,0,0.01179265094570055,Lapsed
7217,2023-09-16,562,Gold,South,Push,1,0,0.01997244342390443,Lapsed
7218,2024-09-09,203,Gold,North,SMS,1,1,0.016269150214965666,Lapsed
7219,2024-07-25,249,Platinum,West,SMS,1,1,0.020362374928767718,Lapsed
7220,2024-08-17,226,Bronze,North,Email,0,1,0.008903456220853874,Lapsed
7221,2024-04-25,340,Bronze,North,Email,1,0,0.008816042307177698,Lapsed
7222,2023-08-09,600,Gold,South,Email,1,1,0.016982015155297597,Lapsed
7223,2024-03-19,377,Bronze,South,Email,1,1,0.005442023800766077,Warm
7224,2024-05-21,314,Bronze,North,Email,1,0,0.010641520189671981,Lapsed
7225,2023-12-07,480,Bronze,North,SMS,1,0,0.012180870124541969,Lapsed
7226,2023-09-13,565,Silver,West,Push,1,0,0.018205518919947476,Warm
7227,2025-02-16,43,Silver,East,Email,1,0,0.005380086220462907,New
7228,2023-01-17,804,Bronze,West,Email,1,1,0.013661803972303056,Lapsed
7229,2022-12-25,827,Bronze,West,Email,0,0,0.012085346787770358,Warm
7230,2023-09-24,554,Silver,South,Email,1,0,0.017100431854908633,Lapsed
7231,2023-10-19,529,Silver,South,Email,1,1,0.017668767415951612,Lapsed
7232,2023-07-06,634,Bronze,North,Email,1,0,0.008251842069099333,Warm
7233,2024-02-12,413,Bronze,West,SMS,1,1,0.011790292934039283,Warm
7234,2024-04-18,347,Gold,East,Email,1,1,0.018435152646409984,Lapsed
7235,2024-04-29,336,Silver,West,Push,1,1,0.015290506293631278,Lapsed
7236,2024-10-14,168,Silver,West,Email,0,1,0.015060517868166269,Lapsed
7237,2023-03-01,761,Silver,North,SMS,1,0,0.015834358131632816,Lapsed
7238,2024-05-27,308,Gold,West,SMS,0,1,0.016433289363924283,Lapsed
7239,2024-06-27,277,Bronze,West,Email,1,0,0.008902026770268051,Warm
7240,2022-11-14,868,Bronze,South,Email,0,1,0.0074786915440238615,Lapsed
7241,2023-12-17,470,Bronze,West,Email,0,0,0.0157035492269857,Active
7242,2023-09-08,570,Gold,East,Email,1,0,0.02356029367327699,Lapsed
7243,2024-07-31,243,Bronze,South,Email,1,0,0.008246726119447515,Lapsed
7244,2024-07-03,271,Bronze,North,SMS,0,1,0.010323831034096925,Warm
7245,2023-06-07,663,Bronze,East,Email,1,1,0.009244647004690892,Warm
7246,2024-02-03,422,Silver,West,Push,1,0,0.0134674605357946,Warm
7247,2024-10-24,158,Silver,North,Email,1,1,0.01381899764906901,Warm
7248,2023-03-06,756,Bronze,South,Email,1,0,0.01153757528891158,Warm
7249,2024-03-16,380,Bronze,North,SMS,1,1,0.011547406498427783,Warm
7250,2023-07-29,611,Silver,East,SMS,1,1,0.015137255858991559,Lapsed
7251,2024-05-09,326,Bronze,East,Email,1,0,0.011326620781519092,Lapsed
